timestamp,symbol,signal,position_size
2024-08-31 23:00:00+00:00,SOL,HOLD,0.24574104569473892
2024-09-01 00:00:00+00:00,SOL,HOLD,0.053452965332030276
2024-09-01 01:00:00+00:00,SOL,BUY,0.4554804250014012
2024-09-01 02:00:00+00:00,SOL,SELL,0.8416491160448509
2024-09-01 03:00:00+00:00,SOL,BUY,0.411784813697633
2024-09-01 04:00:00+00:00,SOL,HOLD,0.10919214993648012
2024-09-01 05:00:00+00:00,SOL,HOLD,0.07588318633823202
2024-09-01 06:00:00+00:00,SOL,SELL,0.8283865492836638
2024-09-01 07:00:00+00:00,SOL,BUY,0.5368003675462996
2024-09-01 08:00:00+00:00,SOL,HOLD,0.06544577258341364
2024-09-01 09:00:00+00:00,SOL,SELL,0.39620924454373363
2024-09-01 10:00:00+00:00,SOL,HOLD,0.04861320427293352
2024-09-01 11:00:00+00:00,SOL,HOLD,0.1838819681262057
2024-09-01 12:00:00+00:00,SOL,BUY,0.6584963978098473
2024-09-01 13:00:00+00:00,SOL,SELL,0.3316711344214551
2024-09-01 14:00:00+00:00,SOL,BUY,0.3130928278729517
2024-09-01 15:00:00+00:00,SOL,BUY,0.4661410175578539
2024-09-01 16:00:00+00:00,SOL,BUY,1.0
2024-09-01 17:00:00+00:00,SOL,SELL,1.0
2024-09-01 18:00:00+00:00,SOL,HOLD,0.18975734173697906
2024-09-01 19:00:00+00:00,SOL,BUY,1.0
2024-09-01 20:00:00+00:00,SOL,BUY,0.33555641010782844
2024-09-01 21:00:00+00:00,SOL,BUY,1.0
2024-09-01 22:00:00+00:00,SOL,SELL,0.6219991522005451
2024-09-01 23:00:00+00:00,SOL,SELL,1.0
2024-09-02 00:00:00+00:00,SOL,SELL,0.272605791501619
2024-09-02 01:00:00+00:00,SOL,HOLD,0.22910897927148985
2024-09-02 02:00:00+00:00,SOL,HOLD,0.10077373405410729
2024-09-02 03:00:00+00:00,SOL,SELL,0.2548750461293503
2024-09-02 04:00:00+00:00,SOL,BUY,0.40923433956395905
2024-09-02 05:00:00+00:00,SOL,SELL,0.9810673057533814
2024-09-02 06:00:00+00:00,SOL,BUY,0.6400173478053947
2024-09-02 07:00:00+00:00,SOL,HOLD,0.02928802583665388
2024-09-02 08:00:00+00:00,SOL,SELL,0.4424712139130773
2024-09-02 09:00:00+00:00,SOL,HOLD,0.1056092422973494
2024-09-02 10:00:00+00:00,SOL,BUY,0.7440241838066776
2024-09-02 11:00:00+00:00,SOL,HOLD,0.1675553565135805
2024-09-02 12:00:00+00:00,SOL,HOLD,0.026047862156140543
2024-09-02 13:00:00+00:00,SOL,HOLD,0.13548184102552574
2024-09-02 14:00:00+00:00,SOL,SELL,0.4114855070542402
2024-09-02 15:00:00+00:00,SOL,BUY,0.8292457992051149
2024-09-02 16:00:00+00:00,SOL,HOLD,0.11694566384155262
2024-09-02 17:00:00+00:00,SOL,SELL,0.29348126098324023
2024-09-02 18:00:00+00:00,SOL,BUY,0.6008337392585108
2024-09-02 19:00:00+00:00,SOL,HOLD,0.007023376738434442
2024-09-02 20:00:00+00:00,SOL,HOLD,0.06416420153768886
2024-09-02 21:00:00+00:00,SOL,BUY,0.2611157248505145
2024-09-02 22:00:00+00:00,SOL,HOLD,0.19546073251656604
2024-09-02 23:00:00+00:00,SOL,HOLD,0.1447748766549586
2024-09-03 00:00:00+00:00,SOL,HOLD,0.18685301287283243
2024-09-03 01:00:00+00:00,SOL,BUY,0.25466202011688577
2024-09-03 02:00:00+00:00,SOL,HOLD,0.1160830764328502
2024-09-03 03:00:00+00:00,SOL,HOLD,0.195817317642316
2024-09-03 04:00:00+00:00,SOL,HOLD,0.021491100221649153
2024-09-03 05:00:00+00:00,SOL,SELL,0.3059756390807617
2024-09-03 06:00:00+00:00,SOL,HOLD,0.018452363380915045
2024-09-03 07:00:00+00:00,SOL,SELL,0.46988782338257595
2024-09-03 08:00:00+00:00,SOL,BUY,0.3128863211647625
2024-09-03 09:00:00+00:00,SOL,SELL,0.3616569880932927
2024-09-03 10:00:00+00:00,SOL,HOLD,0.11300344696679107
2024-09-03 11:00:00+00:00,SOL,HOLD,0.031920163303229894
2024-09-03 12:00:00+00:00,SOL,HOLD,0.21906609099647953
2024-09-03 13:00:00+00:00,SOL,BUY,0.7896614347263057
2024-09-03 14:00:00+00:00,SOL,SELL,0.9194147390211062
2024-09-03 15:00:00+00:00,SOL,HOLD,0.2142558962344407
2024-09-03 16:00:00+00:00,SOL,HOLD,0.24610191696042558
2024-09-03 17:00:00+00:00,SOL,HOLD,0.03234348713712655
2024-09-03 18:00:00+00:00,SOL,HOLD,0.13161479030448087
2024-09-03 19:00:00+00:00,SOL,BUY,0.31756671855127233
2024-09-03 20:00:00+00:00,SOL,HOLD,0.07331469507370536
2024-09-03 21:00:00+00:00,SOL,HOLD,0.0661943066403917
2024-09-03 22:00:00+00:00,SOL,HOLD,0.1625044411445023
2024-09-03 23:00:00+00:00,SOL,HOLD,0.2190924589533335
2024-09-04 00:00:00+00:00,SOL,SELL,0.9549258147433761
2024-09-04 01:00:00+00:00,SOL,BUY,0.591074728531908
2024-09-04 02:00:00+00:00,SOL,BUY,0.33457654828377775
2024-09-04 03:00:00+00:00,SOL,BUY,0.2874866719578736
2024-09-04 04:00:00+00:00,SOL,BUY,0.3348125763860444
2024-09-04 05:00:00+00:00,SOL,SELL,0.5025808381173289
2024-09-04 06:00:00+00:00,SOL,SELL,0.3291441046515583
2024-09-04 07:00:00+00:00,SOL,BUY,0.8655216688145557
2024-09-04 08:00:00+00:00,SOL,BUY,0.9578683068470508
2024-09-04 09:00:00+00:00,SOL,SELL,0.2874193075880599
2024-09-04 10:00:00+00:00,SOL,HOLD,0.12191127759718522
2024-09-04 11:00:00+00:00,SOL,SELL,0.6072996402788576
2024-09-04 12:00:00+00:00,SOL,HOLD,0.19344608788861947
2024-09-04 13:00:00+00:00,SOL,SELL,0.8523677252396865
2024-09-04 14:00:00+00:00,SOL,BUY,0.4737384838205981
2024-09-04 15:00:00+00:00,SOL,BUY,1.0
2024-09-04 16:00:00+00:00,SOL,HOLD,0.10773368019545362
2024-09-04 17:00:00+00:00,SOL,HOLD,0.1477759198464328
2024-09-04 18:00:00+00:00,SOL,SELL,0.4344985648766187
2024-09-04 19:00:00+00:00,SOL,BUY,0.34545347698713513
2024-09-04 20:00:00+00:00,SOL,HOLD,0.18498935175355913
2024-09-04 21:00:00+00:00,SOL,BUY,0.4181743167925392
2024-09-04 22:00:00+00:00,SOL,HOLD,0.13593967067184332
2024-09-04 23:00:00+00:00,SOL,HOLD,0.16822710910910563
2024-09-05 00:00:00+00:00,SOL,HOLD,0.17833673490323226
2024-09-05 01:00:00+00:00,SOL,BUY,0.2658988178662309
2024-09-05 02:00:00+00:00,SOL,BUY,0.5040860623108461
2024-09-05 03:00:00+00:00,SOL,SELL,0.2896135956218616
2024-09-05 04:00:00+00:00,SOL,SELL,0.4903764026903774
2024-09-05 05:00:00+00:00,SOL,BUY,0.8673286947874403
2024-09-05 06:00:00+00:00,SOL,SELL,0.6287855135487608
2024-09-05 07:00:00+00:00,SOL,HOLD,0.017457401204504792
2024-09-05 08:00:00+00:00,SOL,BUY,0.38436588564817337
2024-09-05 09:00:00+00:00,SOL,HOLD,0.20523643994454002
2024-09-05 10:00:00+00:00,SOL,HOLD,0.20901651315826153
2024-09-05 11:00:00+00:00,SOL,HOLD,0.10228316816864336
2024-09-05 12:00:00+00:00,SOL,HOLD,0.19820909663013217
2024-09-05 13:00:00+00:00,SOL,BUY,0.5964032049701412
2024-09-05 14:00:00+00:00,SOL,BUY,0.37808446123163164
2024-09-05 15:00:00+00:00,SOL,SELL,1.0
2024-09-05 16:00:00+00:00,SOL,SELL,0.42979946275988473
2024-09-05 17:00:00+00:00,SOL,SELL,0.5029601683063303
2024-09-05 18:00:00+00:00,SOL,HOLD,0.2092909806054428
2024-09-05 19:00:00+00:00,SOL,HOLD,0.1891639498628916
2024-09-05 20:00:00+00:00,SOL,SELL,0.8837410916680642
2024-09-05 21:00:00+00:00,SOL,HOLD,0.16766199224202996
2024-09-05 22:00:00+00:00,SOL,BUY,0.5745218464165786
2024-09-05 23:00:00+00:00,SOL,HOLD,0.031754683989627004
2024-09-06 00:00:00+00:00,SOL,HOLD,0.20819246982793732
2024-09-06 01:00:00+00:00,SOL,SELL,0.41345503872017897
2024-09-06 02:00:00+00:00,SOL,HOLD,0.22973633500298585
2024-09-06 03:00:00+00:00,SOL,BUY,0.3706642883459929
2024-09-06 04:00:00+00:00,SOL,HOLD,0.24776785745422028
2024-09-06 05:00:00+00:00,SOL,BUY,0.5539604391794251
2024-09-06 06:00:00+00:00,SOL,HOLD,0.11243089070133212
2024-09-06 07:00:00+00:00,SOL,HOLD,0.010081237700614105
2024-09-06 08:00:00+00:00,SOL,SELL,0.8731876588880957
2024-09-06 09:00:00+00:00,SOL,HOLD,0.20091229556401904
2024-09-06 10:00:00+00:00,SOL,BUY,0.4201258331680087
2024-09-06 11:00:00+00:00,SOL,BUY,0.422967131127652
2024-09-06 12:00:00+00:00,SOL,HOLD,0.04898626128731654
2024-09-06 13:00:00+00:00,SOL,BUY,1.0
2024-09-06 14:00:00+00:00,SOL,SELL,0.7928770217264006
2024-09-06 15:00:00+00:00,SOL,HOLD,0.20245928710000385
2024-09-06 16:00:00+00:00,SOL,HOLD,0.1682181594205428
2024-09-06 17:00:00+00:00,SOL,HOLD,0.08845246293323562
2024-09-06 18:00:00+00:00,SOL,HOLD,0.15953177259612444
2024-09-06 19:00:00+00:00,SOL,SELL,0.6665627371509806
2024-09-06 20:00:00+00:00,SOL,HOLD,0.02320961183536836
2024-09-06 21:00:00+00:00,SOL,SELL,1.0
2024-09-06 22:00:00+00:00,SOL,BUY,1.0
2024-09-06 23:00:00+00:00,SOL,HOLD,0.03392008666804226
2024-09-07 00:00:00+00:00,SOL,HOLD,0.03981669875122333
2024-09-07 01:00:00+00:00,SOL,HOLD,0.20897975359163964
2024-09-07 02:00:00+00:00,SOL,HOLD,0.11575442555018509
2024-09-07 03:00:00+00:00,SOL,HOLD,0.2421458350972799
2024-09-07 04:00:00+00:00,SOL,HOLD,0.0019295385584584027
2024-09-07 05:00:00+00:00,SOL,SELL,0.2890039200577767
2024-09-07 06:00:00+00:00,SOL,HOLD,0.23049735017892115
2024-09-07 07:00:00+00:00,SOL,HOLD,0.14848008565246057
2024-09-07 08:00:00+00:00,SOL,HOLD,0.09395126201157808
2024-09-07 09:00:00+00:00,SOL,HOLD,0.0648266048666726
2024-09-07 10:00:00+00:00,SOL,HOLD,0.09354110413283746
2024-09-07 11:00:00+00:00,SOL,HOLD,0.1692539296736771
2024-09-07 12:00:00+00:00,SOL,HOLD,0.05975630237385672
2024-09-07 13:00:00+00:00,SOL,HOLD,0.16000248030017794
2024-09-07 14:00:00+00:00,SOL,HOLD,0.08806468651498309
2024-09-07 15:00:00+00:00,SOL,BUY,0.3478215088731795
2024-09-07 16:00:00+00:00,SOL,BUY,0.32119359276429227
2024-09-07 17:00:00+00:00,SOL,SELL,0.33079169377443596
2024-09-07 18:00:00+00:00,SOL,HOLD,0.14616520521339474
2024-09-07 19:00:00+00:00,SOL,BUY,0.2653132770370733
2024-09-07 20:00:00+00:00,SOL,HOLD,0.22568508696679146
2024-09-07 21:00:00+00:00,SOL,HOLD,0.1645377163821184
2024-09-07 22:00:00+00:00,SOL,HOLD,0.08430841537099792
2024-09-07 23:00:00+00:00,SOL,HOLD,0.07849271817095116
2024-09-08 00:00:00+00:00,SOL,BUY,0.28195861887221263
2024-09-08 01:00:00+00:00,SOL,SELL,0.26547282223670493
2024-09-08 02:00:00+00:00,SOL,HOLD,0.057629161127711416
2024-09-08 03:00:00+00:00,SOL,HOLD,0.08064159560059521
2024-09-08 04:00:00+00:00,SOL,HOLD,0.03028232869845496
2024-09-08 05:00:00+00:00,SOL,HOLD,0.08998543893661143
2024-09-08 06:00:00+00:00,SOL,HOLD,0.22619707747156464
2024-09-08 07:00:00+00:00,SOL,HOLD,0.2210920814747664
2024-09-08 08:00:00+00:00,SOL,BUY,0.48826676681872117
2024-09-08 09:00:00+00:00,SOL,HOLD,0.0122709560907251
2024-09-08 10:00:00+00:00,SOL,HOLD,0.115433734804895
2024-09-08 11:00:00+00:00,SOL,BUY,0.3716726642855725
2024-09-08 12:00:00+00:00,SOL,SELL,0.29462442944533085
2024-09-08 13:00:00+00:00,SOL,BUY,0.3485478267640908
2024-09-08 14:00:00+00:00,SOL,HOLD,0.03196070302022881
2024-09-08 15:00:00+00:00,SOL,SELL,0.6645497202966565
2024-09-08 16:00:00+00:00,SOL,HOLD,0.24612435391638746
2024-09-08 17:00:00+00:00,SOL,HOLD,0.0017686234058889845
2024-09-08 18:00:00+00:00,SOL,BUY,0.4744459356615584
2024-09-08 19:00:00+00:00,SOL,HOLD,0.21047393445905915
2024-09-08 20:00:00+00:00,SOL,HOLD,0.025812774174539102
2024-09-08 21:00:00+00:00,SOL,SELL,0.6184518678966342
2024-09-08 22:00:00+00:00,SOL,BUY,0.2575846170800143
2024-09-08 23:00:00+00:00,SOL,HOLD,0.10181516904432156
2024-09-09 00:00:00+00:00,SOL,BUY,0.31677876313071285
2024-09-09 01:00:00+00:00,SOL,SELL,0.49553365946242534
2024-09-09 02:00:00+00:00,SOL,SELL,0.41527003371392684
2024-09-09 03:00:00+00:00,SOL,SELL,0.549398097980671
2024-09-09 04:00:00+00:00,SOL,SELL,0.7564785464158429
2024-09-09 05:00:00+00:00,SOL,SELL,0.2731299827362384
2024-09-09 06:00:00+00:00,SOL,SELL,0.29520720478826973
2024-09-09 07:00:00+00:00,SOL,BUY,0.5914222388498911
2024-09-09 08:00:00+00:00,SOL,BUY,0.5933332772081527
2024-09-09 09:00:00+00:00,SOL,BUY,0.30838433684986194
2024-09-09 10:00:00+00:00,SOL,SELL,0.40440512645903903
2024-09-09 11:00:00+00:00,SOL,HOLD,0.17339966750349595
2024-09-09 12:00:00+00:00,SOL,SELL,0.36788571271831894
2024-09-09 13:00:00+00:00,SOL,BUY,0.3843667731716548
2024-09-09 14:00:00+00:00,SOL,HOLD,0.0029217629171924223
2024-09-09 15:00:00+00:00,SOL,SELL,1.0
2024-09-09 16:00:00+00:00,SOL,BUY,0.5925445286788932
2024-09-09 17:00:00+00:00,SOL,BUY,1.0
2024-09-09 18:00:00+00:00,SOL,HOLD,0.09294259783864124
2024-09-09 19:00:00+00:00,SOL,HOLD,0.24969742176700616
2024-09-09 20:00:00+00:00,SOL,BUY,0.9109606562420187
2024-09-09 21:00:00+00:00,SOL,SELL,0.4107005830520244
2024-09-09 22:00:00+00:00,SOL,HOLD,0.11372065689486364
2024-09-09 23:00:00+00:00,SOL,SELL,0.3537651876843293
2024-09-10 00:00:00+00:00,SOL,BUY,0.6706875813401757
2024-09-10 01:00:00+00:00,SOL,SELL,0.3938913917310372
2024-09-10 02:00:00+00:00,SOL,SELL,0.48712284603245903
2024-09-10 03:00:00+00:00,SOL,HOLD,0.09938000678201862
2024-09-10 04:00:00+00:00,SOL,HOLD,0.15105340739200399
2024-09-10 05:00:00+00:00,SOL,SELL,0.5626510897535723
2024-09-10 06:00:00+00:00,SOL,BUY,0.9307819042625085
2024-09-10 07:00:00+00:00,SOL,SELL,0.43968154009347443
2024-09-10 08:00:00+00:00,SOL,BUY,0.49292547848193996
2024-09-10 09:00:00+00:00,SOL,HOLD,0.1964932592665795
2024-09-10 10:00:00+00:00,SOL,HOLD,0.12442822395805038
2024-09-10 11:00:00+00:00,SOL,HOLD,0.2457820416661355
2024-09-10 12:00:00+00:00,SOL,HOLD,0.17560494843303842
2024-09-10 13:00:00+00:00,SOL,HOLD,0.001550318767262617
2024-09-10 14:00:00+00:00,SOL,HOLD,0.11073368092847706
2024-09-10 15:00:00+00:00,SOL,BUY,0.7145141308003864
2024-09-10 16:00:00+00:00,SOL,SELL,0.5411293170822392
2024-09-10 17:00:00+00:00,SOL,SELL,1.0
2024-09-10 18:00:00+00:00,SOL,BUY,0.651527547484405
2024-09-10 19:00:00+00:00,SOL,BUY,0.3789028821962192
2024-09-10 20:00:00+00:00,SOL,SELL,0.4193249200409772
2024-09-10 21:00:00+00:00,SOL,SELL,0.5888256452730217
2024-09-10 22:00:00+00:00,SOL,HOLD,0.16458614461275922
2024-09-10 23:00:00+00:00,SOL,BUY,0.3519244353449711
2024-09-11 00:00:00+00:00,SOL,SELL,0.2835751047753823
2024-09-11 01:00:00+00:00,SOL,BUY,0.7874283926243684
2024-09-11 02:00:00+00:00,SOL,SELL,0.781286939633267
2024-09-11 03:00:00+00:00,SOL,HOLD,0.2280081808953752
2024-09-11 04:00:00+00:00,SOL,HOLD,0.206473400556646
2024-09-11 05:00:00+00:00,SOL,SELL,0.6674422780235728
2024-09-11 06:00:00+00:00,SOL,SELL,0.4209004080612282
2024-09-11 07:00:00+00:00,SOL,HOLD,0.009680513214334418
2024-09-11 08:00:00+00:00,SOL,BUY,0.3888489711069082
2024-09-11 09:00:00+00:00,SOL,SELL,0.2738241681563233
2024-09-11 10:00:00+00:00,SOL,HOLD,0.09710304842573801
2024-09-11 11:00:00+00:00,SOL,SELL,0.2787371165071967
2024-09-11 12:00:00+00:00,SOL,BUY,0.5384792801512996
2024-09-11 13:00:00+00:00,SOL,HOLD,0.06983682044140017
2024-09-11 14:00:00+00:00,SOL,SELL,0.8710734946046935
2024-09-11 15:00:00+00:00,SOL,HOLD,0.08851592586423825
2024-09-11 16:00:00+00:00,SOL,BUY,0.429163622822499
2024-09-11 17:00:00+00:00,SOL,HOLD,0.23536779898867785
2024-09-11 18:00:00+00:00,SOL,BUY,0.5618823251591927
2024-09-11 19:00:00+00:00,SOL,SELL,0.4585698185185405
2024-09-11 20:00:00+00:00,SOL,BUY,0.32990859916017273
2024-09-11 21:00:00+00:00,SOL,HOLD,0.06581088493077387
2024-09-11 22:00:00+00:00,SOL,HOLD,0.052714044398554524
2024-09-11 23:00:00+00:00,SOL,HOLD,0.10028275555534474
2024-09-12 00:00:00+00:00,SOL,HOLD,0.03456049777440513
2024-09-12 01:00:00+00:00,SOL,HOLD,0.0958538213795218
2024-09-12 02:00:00+00:00,SOL,BUY,0.5161410547380982
2024-09-12 03:00:00+00:00,SOL,BUY,0.708620010530528
2024-09-12 04:00:00+00:00,SOL,HOLD,0.10263887075571546
2024-09-12 05:00:00+00:00,SOL,HOLD,0.10175124814312518
2024-09-12 06:00:00+00:00,SOL,HOLD,0.04064306450561437
2024-09-12 07:00:00+00:00,SOL,HOLD,0.23704589261777362
2024-09-12 08:00:00+00:00,SOL,HOLD,0.0899715010215279
2024-09-12 09:00:00+00:00,SOL,BUY,0.2936530988253924
2024-09-12 10:00:00+00:00,SOL,SELL,0.2633896409853013
2024-09-12 11:00:00+00:00,SOL,HOLD,0.013949616796142957
2024-09-12 12:00:00+00:00,SOL,BUY,0.3147460330121138
2024-09-12 13:00:00+00:00,SOL,BUY,0.47074328427656564
2024-09-12 14:00:00+00:00,SOL,BUY,0.39442501376185707
2024-09-12 15:00:00+00:00,SOL,HOLD,0.044316259033546364
2024-09-12 16:00:00+00:00,SOL,SELL,0.636789604120794
2024-09-12 17:00:00+00:00,SOL,SELL,0.5364375999935136
2024-09-12 18:00:00+00:00,SOL,HOLD,0.21156355587986775
2024-09-12 19:00:00+00:00,SOL,HOLD,0.11634582996198295
2024-09-12 20:00:00+00:00,SOL,BUY,0.39225800143270134
2024-09-12 21:00:00+00:00,SOL,BUY,0.32086629680997036
2024-09-12 22:00:00+00:00,SOL,HOLD,0.034386993109000834
2024-09-12 23:00:00+00:00,SOL,BUY,0.5927624306021481
2024-09-13 00:00:00+00:00,SOL,SELL,0.31677665636227936
2024-09-13 01:00:00+00:00,SOL,SELL,0.27137403218322503
2024-09-13 02:00:00+00:00,SOL,SELL,0.8486087696109522
2024-09-13 03:00:00+00:00,SOL,HOLD,0.05694348966044896
2024-09-13 04:00:00+00:00,SOL,HOLD,0.011352437457870226
2024-09-13 05:00:00+00:00,SOL,HOLD,0.04698768280340897
2024-09-13 06:00:00+00:00,SOL,BUY,0.3074276220259786
2024-09-13 07:00:00+00:00,SOL,SELL,0.7988925001529664
2024-09-13 08:00:00+00:00,SOL,BUY,0.45284461627337685
2024-09-13 09:00:00+00:00,SOL,SELL,0.7948502546726428
2024-09-13 10:00:00+00:00,SOL,SELL,0.41739760987071767
2024-09-13 11:00:00+00:00,SOL,HOLD,0.2345117792786698
2024-09-13 12:00:00+00:00,SOL,SELL,1.0
2024-09-13 13:00:00+00:00,SOL,SELL,1.0
2024-09-13 14:00:00+00:00,SOL,HOLD,0.08730073788554246
2024-09-13 15:00:00+00:00,SOL,BUY,0.7566156713887838
2024-09-13 16:00:00+00:00,SOL,BUY,1.0
2024-09-13 17:00:00+00:00,SOL,SELL,0.25827279628713906
2024-09-13 18:00:00+00:00,SOL,HOLD,0.11153666937065607
2024-09-13 19:00:00+00:00,SOL,BUY,0.8040702231667166
2024-09-13 20:00:00+00:00,SOL,BUY,0.26871683559806436
2024-09-13 21:00:00+00:00,SOL,SELL,0.44199887737703863
2024-09-13 22:00:00+00:00,SOL,HOLD,0.09219064661113037
2024-09-13 23:00:00+00:00,SOL,HOLD,0.16438337332574285
2024-09-14 00:00:00+00:00,SOL,HOLD,0.2078486631188877
2024-09-14 01:00:00+00:00,SOL,HOLD,0.1686488087977267
2024-09-14 02:00:00+00:00,SOL,BUY,0.5878697090592446
2024-09-14 03:00:00+00:00,SOL,HOLD,0.08668752807872188
2024-09-14 04:00:00+00:00,SOL,BUY,0.42268680997650815
2024-09-14 05:00:00+00:00,SOL,HOLD,0.16068438403015733
2024-09-14 06:00:00+00:00,SOL,SELL,0.7023876768773974
2024-09-14 07:00:00+00:00,SOL,HOLD,0.14877899228019698
2024-09-14 08:00:00+00:00,SOL,SELL,0.4626102993131192
2024-09-14 09:00:00+00:00,SOL,HOLD,0.1851998982774635
2024-09-14 10:00:00+00:00,SOL,BUY,0.4005192278460933
2024-09-14 11:00:00+00:00,SOL,HOLD,0.09245904402118112
2024-09-14 12:00:00+00:00,SOL,HOLD,0.124985683582805
2024-09-14 13:00:00+00:00,SOL,HOLD,0.16306666632873634
2024-09-14 14:00:00+00:00,SOL,HOLD,0.13407916110870402
2024-09-14 15:00:00+00:00,SOL,BUY,0.5775812111337079
2024-09-14 16:00:00+00:00,SOL,SELL,0.37517446207934385
2024-09-14 17:00:00+00:00,SOL,HOLD,0.17568655117799445
2024-09-14 18:00:00+00:00,SOL,SELL,0.31059542435204857
2024-09-14 19:00:00+00:00,SOL,HOLD,0.14389788978478626
2024-09-14 20:00:00+00:00,SOL,SELL,0.3247185809293826
2024-09-14 21:00:00+00:00,SOL,HOLD,0.008909680830970648
2024-09-14 22:00:00+00:00,SOL,HOLD,0.008875274929820933
2024-09-14 23:00:00+00:00,SOL,BUY,0.25511142703591316
2024-09-15 00:00:00+00:00,SOL,HOLD,0.04933101073108594
2024-09-15 01:00:00+00:00,SOL,BUY,0.25304914205118106
2024-09-15 02:00:00+00:00,SOL,HOLD,0.18273314480899516
2024-09-15 03:00:00+00:00,SOL,HOLD,0.10434766846287603
2024-09-15 04:00:00+00:00,SOL,HOLD,0.15255144514777905
2024-09-15 05:00:00+00:00,SOL,SELL,0.43353441202133886
2024-09-15 06:00:00+00:00,SOL,HOLD,0.08713588002563744
2024-09-15 07:00:00+00:00,SOL,BUY,0.3389790335802187
2024-09-15 08:00:00+00:00,SOL,HOLD,0.24572757227057238
2024-09-15 09:00:00+00:00,SOL,HOLD,0.2123646864116873
2024-09-15 10:00:00+00:00,SOL,HOLD,0.20546927019091019
2024-09-15 11:00:00+00:00,SOL,SELL,0.46794426244568066
2024-09-15 12:00:00+00:00,SOL,SELL,0.3547719320825487
2024-09-15 13:00:00+00:00,SOL,HOLD,0.20101939534518803
2024-09-15 14:00:00+00:00,SOL,SELL,0.3891265861058649
2024-09-15 15:00:00+00:00,SOL,HOLD,0.11439255540939522
2024-09-15 16:00:00+00:00,SOL,HOLD,0.06083539515073289
2024-09-15 17:00:00+00:00,SOL,SELL,0.6569674396727255
2024-09-15 18:00:00+00:00,SOL,SELL,0.401356214828867
2024-09-15 19:00:00+00:00,SOL,BUY,0.3563931443754231
2024-09-15 20:00:00+00:00,SOL,HOLD,0.11449017952677824
2024-09-15 21:00:00+00:00,SOL,BUY,1.0
2024-09-15 22:00:00+00:00,SOL,SELL,1.0
2024-09-15 23:00:00+00:00,SOL,HOLD,0.0796871960541305
2024-09-16 00:00:00+00:00,SOL,HOLD,0.17119051137107075
2024-09-16 01:00:00+00:00,SOL,BUY,1.0
2024-09-16 02:00:00+00:00,SOL,SELL,0.9138804642723741
2024-09-16 03:00:00+00:00,SOL,HOLD,0.08085358051436428
2024-09-16 04:00:00+00:00,SOL,BUY,0.7798883813255469
2024-09-16 05:00:00+00:00,SOL,SELL,0.701544088884509
2024-09-16 06:00:00+00:00,SOL,BUY,0.4134439423081253
2024-09-16 07:00:00+00:00,SOL,SELL,0.7364276858701659
2024-09-16 08:00:00+00:00,SOL,BUY,0.48796287369541813
2024-09-16 09:00:00+00:00,SOL,BUY,0.6240639111920425
2024-09-16 10:00:00+00:00,SOL,SELL,0.5095388527876904
2024-09-16 11:00:00+00:00,SOL,BUY,1.0
2024-09-16 12:00:00+00:00,SOL,HOLD,0.03300419863248931
2024-09-16 13:00:00+00:00,SOL,BUY,0.5929029843073846
2024-09-16 14:00:00+00:00,SOL,BUY,0.5830717300680367
2024-09-16 15:00:00+00:00,SOL,SELL,0.8364947746101418
2024-09-16 16:00:00+00:00,SOL,BUY,0.7578530758988921
2024-09-16 17:00:00+00:00,SOL,SELL,0.4974405173705908
2024-09-16 18:00:00+00:00,SOL,BUY,0.5308393773572738
2024-09-16 19:00:00+00:00,SOL,SELL,0.5821360720624483
2024-09-16 20:00:00+00:00,SOL,BUY,0.5151633775699267
2024-09-16 21:00:00+00:00,SOL,SELL,1.0
2024-09-16 22:00:00+00:00,SOL,BUY,0.8949541551431153
2024-09-16 23:00:00+00:00,SOL,SELL,0.6215185825482579
2024-09-17 00:00:00+00:00,SOL,BUY,0.41305564707700215
2024-09-17 01:00:00+00:00,SOL,HOLD,0.1735828680845078
2024-09-17 02:00:00+00:00,SOL,SELL,0.3497267448214608
2024-09-17 03:00:00+00:00,SOL,HOLD,0.004487566288086412
2024-09-17 04:00:00+00:00,SOL,BUY,0.32867346648000484
2024-09-17 05:00:00+00:00,SOL,SELL,0.6503656858320288
2024-09-17 06:00:00+00:00,SOL,BUY,0.6966623636618694
2024-09-17 07:00:00+00:00,SOL,SELL,0.310270560862946
2024-09-17 08:00:00+00:00,SOL,HOLD,0.004167625128455364
2024-09-17 09:00:00+00:00,SOL,HOLD,0.1080162762567386
2024-09-17 10:00:00+00:00,SOL,HOLD,0.1371486636453723
2024-09-17 11:00:00+00:00,SOL,HOLD,0.059568017327878954
2024-09-17 12:00:00+00:00,SOL,SELL,0.49877509854420377
2024-09-17 13:00:00+00:00,SOL,SELL,1.0
2024-09-17 14:00:00+00:00,SOL,SELL,0.5348736485484354
2024-09-17 15:00:00+00:00,SOL,BUY,0.6891206704787532
2024-09-17 16:00:00+00:00,SOL,HOLD,0.15720679948101327
2024-09-17 17:00:00+00:00,SOL,SELL,0.7441865096976631
2024-09-17 18:00:00+00:00,SOL,BUY,0.476020036339957
2024-09-17 19:00:00+00:00,SOL,HOLD,0.1482243004356863
2024-09-17 20:00:00+00:00,SOL,BUY,0.2911710752654392
2024-09-17 21:00:00+00:00,SOL,HOLD,0.04577207100728912
2024-09-17 22:00:00+00:00,SOL,BUY,0.2529010517651945
2024-09-17 23:00:00+00:00,SOL,SELL,0.4878765394639626
